site,X,Y,elevation,depth,distance_from_shore,date,temperature,site_sampled
68,-35.4632001,148.910118,768,75,945,15/11/2022 14:06,20.5,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 15:06,20.5,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 16:06,21,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 17:06,21,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 18:06,21,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 19:06,20.5,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 20:06,20.5,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 21:06,20.5,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 22:06,20,17
68,-35.4632001,148.910118,768,75,945,15/11/2022 23:06,20,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 0:06,20,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 1:06,19.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 2:06,19,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 3:06,18.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 4:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 5:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 6:06,17.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 7:06,17,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 8:06,17,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 9:06,17,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 10:06,17.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 11:06,17.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 12:06,16.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 13:06,17,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 14:06,17.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 15:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 16:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 17:06,18.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 18:06,18.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 19:06,18.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 20:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 21:06,18,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 22:06,17.5,17
68,-35.4632001,148.910118,768,75,945,16/11/2022 23:06,17.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 0:06,17,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 1:06,17,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 2:06,16.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 3:06,16.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 4:06,16,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 5:06,16,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 6:06,16,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 7:06,15.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 8:06,15,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 9:06,15,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 10:06,16,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 11:06,16.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 12:06,17.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 13:06,18,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 14:06,18.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 15:06,18.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 16:06,18.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 17:06,19,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 18:06,19,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 19:06,18.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 20:06,18.5,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 21:06,18,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 22:06,18,17
68,-35.4632001,148.910118,768,75,945,17/11/2022 23:06,18,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 0:06,18,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 1:06,17.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 2:06,17.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 3:06,17,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 4:06,16.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 5:06,16.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 6:06,16,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 7:06,15.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 8:06,15,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 9:06,15.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 10:06,16,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 11:06,17,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 12:06,18,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 13:06,18.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 14:06,19,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 15:06,19.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 16:06,19.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 17:06,19.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 18:06,19.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 19:06,19,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 20:06,19,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 21:06,18.5,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 22:06,19,17
68,-35.4632001,148.910118,768,75,945,18/11/2022 23:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 0:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 1:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 2:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 3:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 4:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 5:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 6:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 7:06,18,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 8:06,18,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 9:06,18,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 10:06,18.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 11:06,19,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 12:06,19.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 13:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 14:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 15:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 16:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 17:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 18:06,20,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 19:06,19.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 20:06,19.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 21:06,19.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 22:06,19.5,17
68,-35.4632001,148.910118,768,75,945,19/11/2022 23:06,19.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 0:06,19,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 1:06,19,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 2:06,19,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 3:06,18.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 4:06,18.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 5:06,18.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 6:06,18,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 7:06,18,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 8:06,18,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 9:06,18,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 10:06,18,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 11:06,19,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 12:06,19.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 13:06,20.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 14:06,20.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 15:06,20.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 16:06,20.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 17:06,21,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 18:06,20.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 19:06,20,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 20:06,20,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 21:06,19.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 22:06,19.5,17
68,-35.4632001,148.910118,768,75,945,20/11/2022 23:06,19,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 0:06,19,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 1:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 2:06,18,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 3:06,18,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 4:06,17.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 5:06,17,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 6:06,17,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 7:06,16.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 8:06,16.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 9:06,16.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 10:06,17,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 11:06,17.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 12:06,18,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 13:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 14:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 15:06,19,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 16:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 17:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 18:06,18.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 19:06,18,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 20:06,17.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 21:06,17.5,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 22:06,17,17
68,-35.4632001,148.910118,768,75,945,21/11/2022 23:06,17,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 0:06,16.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 1:06,16,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 2:06,16,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 3:06,15.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 4:06,15,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 5:06,15,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 6:06,14.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 7:06,14.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 8:06,14.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 9:06,14,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 10:06,14.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 11:06,15,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 12:06,16,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 13:06,16.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 14:06,17,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 15:06,17.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 16:06,18,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 17:06,18,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 18:06,18,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 19:06,17.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 20:06,17,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 21:06,17,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 22:06,16.5,17
68,-35.4632001,148.910118,768,75,945,22/11/2022 23:06,16.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 0:06,16,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 1:06,16,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 2:06,16,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 3:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 4:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 5:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 6:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 7:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 8:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 9:06,15.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 10:06,16,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 11:06,16.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 12:06,16.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 13:06,17,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 14:06,17,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 15:06,18,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 16:06,18,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 17:06,17.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 18:06,17.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 19:06,17.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 20:06,17.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 21:06,17.5,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 22:06,17,17
68,-35.4632001,148.910118,768,75,945,23/11/2022 23:06,17,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 0:06,16.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 1:06,16.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 2:06,16.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 3:06,16,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 4:06,16,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 5:06,15.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 6:06,15.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 7:06,15,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 8:06,15,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 9:06,15,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 10:06,15.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 11:06,16.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 12:06,17.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 13:06,18,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 14:06,18,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 15:06,18.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 16:06,18.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 17:06,19,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 18:06,18.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 19:06,18.5,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 20:06,18,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 21:06,18,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 22:06,18,17
68,-35.4632001,148.910118,768,75,945,24/11/2022 23:06,18,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 0:06,18,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 1:06,18,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 2:06,18,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 3:06,17.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 4:06,17.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 5:06,17,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 6:06,17,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 7:06,16.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 8:06,16.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 9:06,16.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 10:06,17,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 11:06,17.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 12:06,18.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 13:06,19.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 14:06,20,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 15:06,20,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 16:06,20.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 17:06,20.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 18:06,20.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 19:06,20,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 20:06,19.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 21:06,19.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 22:06,19.5,17
68,-35.4632001,148.910118,768,75,945,25/11/2022 23:06,19.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 0:06,19.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 1:06,19.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 2:06,19.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 3:06,19,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 4:06,19,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 5:06,18.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 6:06,18,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 7:06,18,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 8:06,17.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 9:06,17.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 10:06,18,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 11:06,19,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 12:06,19.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 13:06,20.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 14:06,21,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 15:06,21.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 16:06,21.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 17:06,21.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 18:06,21.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 19:06,21,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 20:06,21,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 21:06,20.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 22:06,20.5,17
68,-35.4632001,148.910118,768,75,945,26/11/2022 23:06,20.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 0:06,20.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 1:06,20.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 2:06,20,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 3:06,20,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 4:06,20,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 5:06,19.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 6:06,19.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 7:06,19.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 8:06,19,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 9:06,19.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 10:06,19.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 11:06,20,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 12:06,20.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 13:06,21,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 14:06,21.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 15:06,22,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 16:06,22.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 17:06,22,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 18:06,22.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 19:06,22,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 20:06,22,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 21:06,21.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 22:06,21.5,17
68,-35.4632001,148.910118,768,75,945,27/11/2022 23:06,21.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 0:06,21,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 1:06,21,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 2:06,20.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 3:06,20.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 4:06,20,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 5:06,19.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 6:06,19.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 7:06,19,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 8:06,19,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 9:06,19,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 10:06,19.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 11:06,20.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 12:06,21,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 13:06,22,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 14:06,22.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 15:06,23,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 16:06,23,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 17:06,23,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 18:06,23,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 19:06,23,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 20:06,22.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 21:06,22.5,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 22:06,22,17
68,-35.4632001,148.910118,768,75,945,28/11/2022 23:06,22,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 0:06,21.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 1:06,21,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 2:06,21,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 3:06,20.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 4:06,20,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 5:06,19.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 6:06,19.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 7:06,19,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 8:06,19,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 9:06,19,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 10:06,19.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 11:06,20,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 12:06,21,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 13:06,22,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 14:06,22.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 15:06,23,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 16:06,23,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 17:06,23,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 18:06,23,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 19:06,23,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 20:06,22.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 21:06,22.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 22:06,22.5,17
68,-35.4632001,148.910118,768,75,945,29/11/2022 23:06,22.5,17
68,-35.4632001,148.910118,768,75,945,30/11/2022 0:06,22,17
